transaction_id,product_id,customer_id,transaction_date,online_transaction,offline_transaction,order_status,brand,product_line,product_class,product_size,standard_cost,address,postcode,state,country,Unnamed: 13
204,81,1598,03-07-2022,T,F,Approved,Norco Bicycles,Standard,medium,small,$521.94,4 Florence Street,2032.0,NSW,Australia,
205,58,1842,27-05-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$141.40,9649 Cascade Way,2250.0,NSW,Australia,
206,5,141,05-05-2022,F,T,Approved,Giant Bicycles,Standard,high,medium,$677.48,585 Loomis Court,2097.0,New South Wales,Australia,
207,94,1321,09-09-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$993.66,57384 Sycamore Park,4370.0,QLD,Australia,
208,51,183,21-05-2022,F,T,Approved,OHM Cycles,Standard,high,medium,"$1,203.40",8 Haas Park,2074.0,NSW,Australia,
209,59,2591,22-09-2022,F,T,Approved,WeareA2B,Standard,medium,small,"$1,259.36",5342 Hallows Lane,2021.0,NSW,Australia,
210,63,3356,12-04-2022,T,F,Approved,Solex,Standard,medium,medium,$99.59,73 Burrows Court,3121.0,VIC,Australia,
211,40,766,07-05-2022,T,F,Approved,OHM Cycles,Standard,high,medium,$874.90,3903 Messerschmidt Park,2164.0,NSW,Australia,
212,80,1596,13-01-2022,F,T,Approved,Trek Bicycles,Standard,medium,large,$596.55,5447 Weeping Birch Place,2086.0,NSW,Australia,
213,82,520,14-12-2021,F,T,Approved,Norco Bicycles,Standard,high,medium,$689.18,3169 Old Gate Point,2211.0,NSW,Australia,
214,46,868,22-03-2022,T,F,Approved,Solex,Standard,low,medium,$74.51,519 Maywood Pass,2768.0,NSW,Australia,
215,78,2999,30-09-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$709.48,4 Loftsgordon Avenue,3023.0,VIC,Australia,
216,72,352,29-11-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$270.30,6 Sunbrook Center,4350.0,QLD,Australia,
217,75,1140,09-06-2022,F,T,Approved,Giant Bicycles,Touring,medium,large,$863.95,8587 Graceland Way,2206.0,NSW,Australia,
218,40,621,21-04-2022,F,T,Approved,Trek Bicycles,Road,medium,large,$598.76,363 Schiller Court,2763.0,NSW,Australia,
219,2,3307,13-11-2022,F,T,Approved,Giant Bicycles,Road,low,small,$525.33,1172 Mesta Center,4740.0,QLD,Australia,
220,10,1502,09-04-2022,T,F,Approved,WeareA2B,Touring,medium,medium,$363.25,78960 Schiller Lane,2450.0,NSW,Australia,
221,35,936,08-05-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,5 Reindahl Point,3400.0,VIC,Australia,
222,8,939,08-07-2022,T,F,Approved,Solex,Road,medium,small,"$1,516.13",32 Dennis Hill,2233.0,NSW,Australia,
223,2,2698,30-11-2022,F,T,Approved,Giant Bicycles,Road,low,small,$525.33,77196 West Crossing,2166.0,NSW,Australia,
224,69,579,25-04-2022,T,F,Approved,Giant Bicycles,Road,medium,medium,$594.68,4559 Stoughton Lane,2097.0,NSW,Australia,
225,54,2036,30-03-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$13.44,18 Karstens Drive,2233.0,NSW,Australia,
226,8,3077,10-03-2022,F,T,Approved,Solex,Road,medium,small,"$1,516.13",25578 Mayfield Drive,2099.0,NSW,Australia,
227,86,369,16-03-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$125.07,6085 Petterle Circle,3130.0,VIC,Australia,
228,13,821,04-04-2022,T,F,Approved,Solex,Standard,medium,medium,$589.27,59000 American Center,2530.0,NSW,Australia,
229,19,2687,13-03-2022,T,F,Approved,Trek Bicycles,Mountain,low,medium,$459.71,40923 Truax Drive,2208.0,NSW,Australia,
230,86,681,23-12-2021,T,F,Approved,OHM Cycles,Standard,medium,medium,$125.07,76 Hanson Junction,2147.0,NSW,Australia,
231,46,37,12-08-2022,T,F,Approved,OHM Cycles,Standard,low,medium,$248.82,54 Sage Plaza,4726.0,QLD,Australia,
232,30,3002,04-08-2022,F,T,Approved,Solex,Standard,high,medium,$448.90,673 Comanche Parkway,2470.0,NSW,Australia,
233,92,396,01-09-2022,F,T,Approved,WeareA2B,Touring,medium,large,$260.14,32 Farragut Avenue,2076.0,NSW,Australia,
234,71,550,01-09-2022,T,F,Approved,Solex,Standard,high,large,"$1,105.75",1949 Pepper Wood Pass,3168.0,Victoria,Australia,
235,77,1605,02-07-2022,F,T,Approved,Norco Bicycles,Road,medium,large,$795.10,2517 Glacier Hill Point,3219.0,VIC,Australia,
236,7,2325,31-08-2022,T,F,Approved,Giant Bicycles,Standard,medium,small,"$1,167.18",92 Schlimgen Hill,3023.0,VIC,Australia,
237,23,1420,11-03-2022,T,F,Approved,Norco Bicycles,Mountain,low,small,$612.88,255 Doe Crossing Terrace,2767.0,NSW,Australia,
238,12,3099,08-10-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$161.60,5406 Mockingbird Center,4870.0,QLD,Australia,
239,61,1645,01-10-2022,T,F,Approved,OHM Cycles,Standard,low,medium,$56.93,38330 Badeau Place,2154.0,NSW,Australia,
240,21,546,23-11-2022,F,T,Approved,Solex,Standard,medium,large,$380.74,20198 Hansons Plaza,2340.0,NSW,Australia,
241,86,2885,27-03-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$125.07,17 Sachs Street,2761.0,NSW,Australia,
242,57,2740,04-12-2021,F,T,Approved,WeareA2B,Touring,medium,large,$260.14,28820 Monica Circle,2226.0,NSW,Australia,
243,63,3166,13-11-2022,T,F,Approved,Solex,Standard,medium,medium,$99.59,1 Glacier Hill Parkway,2017.0,NSW,Australia,
244,63,3487,20-12-2021,T,F,Approved,WeareA2B,Standard,medium,medium,$762.63,30011 Manufacturers Hill,3146.0,VIC,Australia,
245,33,2890,22-09-2022,T,F,Approved,Giant Bicycles,Standard,medium,small,"$1,167.18",63 Bayside Center,2018.0,NSW,Australia,
246,98,3370,22-01-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$101.58,01 Nevada Alley,2076.0,NSW,Australia,
247,15,3393,29-01-2022,T,F,Approved,Norco Bicycles,Standard,low,medium,$748.90,0 Weeping Birch Plaza,2093.0,NSW,Australia,
248,57,2410,21-07-2022,F,T,Approved,WeareA2B,Touring,medium,large,$260.14,75351 Ridgeview Lane,3181.0,VIC,Australia,
249,61,3466,10-02-2022,T,F,Approved,OHM Cycles,Standard,low,medium,$56.93,6 4th Lane,3079.0,VIC,Australia,
250,48,1454,25-11-2022,F,T,Cancelled,WeareA2B,Standard,medium,medium,$950.52,583 Jenna Pass,2567.0,NSW,Australia,
251,63,1967,11-04-2022,F,T,Approved,Solex,Standard,medium,medium,$99.59,67104 Bunting Crossing,2043.0,NSW,Australia,
252,78,3089,03-12-2021,F,T,Approved,Giant Bicycles,Standard,medium,large,$709.48,7 Westridge Terrace,4504.0,QLD,Australia,
253,2,3123,30-12-2021,F,T,Approved,Giant Bicycles,Road,low,small,$525.33,6915 Nobel Crossing,2195.0,NSW,Australia,
254,67,2692,26-07-2022,F,T,Approved,Solex,Standard,medium,large,$380.74,8658 Maple Wood Plaza,3020.0,VIC,Australia,
255,67,2801,01-04-2022,T,F,Cancelled,Norco Bicycles,Road,medium,medium,$376.84,9677 Hagan Lane,3212.0,VIC,Australia,
256,13,1580,22-10-2022,T,F,Approved,Solex,Standard,medium,medium,$826.51,3384 Nelson Circle,4227.0,QLD,Australia,
257,65,352,22-03-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$778.69,6 Sunbrook Center,4350.0,QLD,Australia,
258,49,1777,15-06-2022,T,F,Approved,Trek Bicycles,Road,medium,medium,$400.13,835 West Hill,2118.0,NSW,Australia,
259,87,142,06-07-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$707.40,68063 Blue Bill Park Center,3058.0,VIC,Australia,
260,31,3393,28-12-2021,F,T,Approved,Giant Bicycles,Standard,medium,medium,$173.18,0 Weeping Birch Plaza,2093.0,NSW,Australia,
261,17,599,09-05-2022,F,T,Approved,Solex,Standard,high,medium,$614.80,86 Huxley Parkway,3068.0,Victoria,Australia,
262,91,1258,18-01-2022,F,T,Approved,Solex,Standard,medium,medium,$75.26,71 Sundown Circle,4720.0,QLD,Australia,
263,53,3405,22-10-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$101.58,80269 Southridge Park,4014.0,QLD,Australia,
264,38,3198,30-01-2022,F,T,Approved,Solex,Standard,medium,medium,$826.51,05600 Lien Plaza,3796.0,VIC,Australia,
265,20,834,26-06-2022,F,T,Approved,Trek Bicycles,Standard,medium,small,"$1,580.47",3 Washington Plaza,3199.0,VIC,Australia,
266,44,3467,07-11-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$108.76,682 Claremont Circle,4350.0,QLD,Australia,
267,69,3436,13-08-2022,T,F,Approved,Giant Bicycles,Road,medium,medium,$594.68,34 Calypso Court,2153.0,NSW,Australia,
268,68,1516,27-08-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$44.71,4517 Colorado Place,2210.0,NSW,Australia,
269,11,2833,25-01-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$764.96,2038 Esker Road,2650.0,NSW,Australia,
270,2,2362,13-02-2022,F,T,Approved,Solex,Standard,medium,medium,$53.62,89972 Graedel Point,2176.0,NSW,Australia,
271,27,2337,11-07-2022,F,T,Approved,Trek Bicycles,Standard,medium,medium,$388.72,2 Straubel Lane,2477.0,NSW,Australia,
272,0,2149,30-04-2022,T,F,Approved,Trek Bicycles,Standard,high,medium,$215.03,2 Spaight Road,2210.0,NSW,Australia,
273,81,2133,19-05-2022,F,T,Approved,Solex,Standard,medium,medium,$649.49,32 Spenser Crossing,2880.0,NSW,Australia,
274,6,360,26-05-2022,T,F,Approved,OHM Cycles,Standard,high,medium,$136.73,708 Russell Parkway,2530.0,NSW,Australia,
275,76,2969,03-02-2022,T,F,Approved,WeareA2B,Standard,low,medium,$513.85,22239 Waubesa Way,2763.0,NSW,Australia,
276,18,1720,28-04-2022,F,T,Approved,Solex,Standard,medium,medium,$431.45,644 Karstens Place,3040.0,VIC,Australia,
277,18,2904,23-03-2022,F,T,Approved,Norco Bicycles,Standard,high,medium,$689.18,25 Schlimgen Terrace,2211.0,NSW,Australia,
278,9,754,03-06-2022,F,T,Approved,OHM Cycles,Road,medium,medium,$667.40,00 Evergreen Center,3850.0,VIC,Australia,
279,35,1826,25-04-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,318 Jenifer Alley,2119.0,NSW,Australia,
280,93,2487,08-04-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$230.09,34797 Londonderry Trail,3806.0,VIC,Australia,
281,40,2815,18-02-2022,F,T,Approved,OHM Cycles,Standard,high,medium,$874.90,69490 Orin Trail,3029.0,VIC,Australia,
282,1,541,04-05-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,8304 Derek Park,3130.0,Victoria,Australia,
283,16,302,29-03-2022,F,T,Approved,Norco Bicycles,Standard,high,small,"$1,479.11",0 Orin Place,4506.0,QLD,Australia,
284,44,2024,03-10-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$108.76,53358 David Circle,4306.0,QLD,Australia,
285,48,142,27-07-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$950.52,68063 Blue Bill Park Center,3058.0,VIC,Australia,
286,56,768,07-08-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$137.90,06495 Swallow Terrace,2759.0,NSW,Australia,
287,36,2147,07-02-2022,T,F,Approved,Solex,Standard,low,medium,$74.51,4559 Sundown Trail,2148.0,NSW,Australia,
288,36,529,20-11-2022,T,F,Approved,Solex,Standard,low,medium,$507.58,66834 Melby Way,2160.0,NSW,Australia,
289,13,825,23-02-2022,F,T,Approved,Solex,Standard,medium,medium,$589.27,8640 Village Junction,2066.0,NSW,Australia,
290,55,624,05-04-2022,T,F,Approved,Trek Bicycles,Road,medium,large,$598.76,575 Prentice Road,2168.0,NSW,Australia,
291,38,2302,07-11-2022,F,T,Approved,Solex,Standard,medium,medium,$826.51,4 Delaware Terrace,3804.0,VIC,Australia,
292,64,3380,28-10-2022,F,T,Approved,Giant Bicycles,Standard,high,small,"$1,759.85",2 Roxbury Pass,3977.0,VIC,Australia,
293,0,314,19-11-2022,F,T,Approved,OHM Cycles,Standard,high,medium,$136.73,706 Anniversary Alley,3064.0,VIC,Australia,
294,79,1079,25-08-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$818.01,2827 Fallview Lane,2064.0,NSW,Australia,
295,11,1643,20-01-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$764.96,78 Bultman Junction,2047.0,NSW,Australia,
296,91,1524,14-03-2022,T,F,Approved,Solex,Standard,medium,medium,$75.26,0534 Bartelt Trail,2760.0,NSW,Australia,
297,18,3205,14-04-2022,T,F,Approved,Solex,Standard,medium,medium,$431.45,378 Maple Pass,2153.0,NSW,Australia,
298,17,2860,20-11-2022,T,F,Approved,Solex,Standard,high,medium,$614.80,221 Autumn Leaf Trail,2564.0,NSW,Australia,
299,13,772,24-05-2022,F,T,Approved,Solex,Standard,medium,medium,$589.27,50851 Vahlen Avenue,2567.0,NSW,Australia,
300,4,323,25-03-2022,T,F,Approved,Giant Bicycles,Standard,high,medium,$677.48,82 8th Alley,4210.0,QLD,Australia,
301,78,2530,24-03-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$709.48,2757 Green Ridge Circle,2567.0,NSW,Australia,
302,42,2426,17-03-2022,T,F,Approved,OHM Cycles,Road,medium,small,"$1,610.90",4 Becker Center,2145.0,NSW,Australia,
303,48,1883,18-11-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$950.52,57 Marquette Hill,4120.0,QLD,Australia,
304,12,2745,07-04-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$161.60,198 Garrison Pass,2767.0,NSW,Australia,
305,77,2819,04-01-2022,F,T,Approved,Norco Bicycles,Road,medium,large,$795.10,4 American Ash Circle,2211.0,NSW,Australia,
306,25,792,13-12-2021,F,T,Approved,OHM Cycles,Standard,high,medium,"$1,203.40",4085 Jackson Hill,2830.0,NSW,Australia,
307,35,923,20-04-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,43455 Carey Center,4131.0,QLD,Australia,
308,7,3353,21-07-2022,F,T,Approved,Trek Bicycles,Road,low,medium,$234.43,9229 Division Park,2205.0,NSW,Australia,
309,68,3394,27-11-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$44.71,06 Northwestern Center,2019.0,NSW,Australia,
310,75,3213,21-10-2022,F,T,Approved,Giant Bicycles,Touring,medium,large,$863.95,7858 Sauthoff Crossing,3079.0,VIC,Australia,
311,77,3260,07-03-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$108.76,056 Petterle Drive,4075.0,QLD,Australia,
312,1,1015,04-12-2021,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,738 Division Street,3024.0,VIC,Australia,
313,81,2266,25-01-2022,F,T,Approved,Solex,Standard,medium,medium,$649.49,7037 North Park,2484.0,NSW,Australia,
314,6,58,20-08-2022,T,F,Approved,OHM Cycles,Standard,high,medium,$136.73,18 Elgar Park,2166.0,New South Wales,Australia,
315,40,3118,18-12-2021,T,F,Approved,Trek Bicycles,Road,medium,large,$598.76,81183 Maple Wood Plaza,4152.0,QLD,Australia,
316,62,1414,01-08-2022,F,T,Approved,Solex,Standard,medium,medium,$298.72,623 Talisman Way,2763.0,NSW,Australia,
317,90,2202,19-06-2022,T,F,Approved,Norco Bicycles,Standard,low,medium,$290.41,26049 Straubel Point,2099.0,NSW,Australia,
318,32,2144,31-05-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$211.37,47 Kensington Avenue,2650.0,NSW,Australia,
319,65,1033,09-10-2022,T,F,Approved,WeareA2B,Standard,medium,medium,$778.69,5549 Bay Point,4068.0,QLD,Australia,
320,15,2157,20-06-2022,T,F,Approved,Norco Bicycles,Standard,low,medium,$748.90,735 Eastlawn Place,4160.0,QLD,Australia,
321,36,1097,23-01-2022,F,T,Approved,Solex,Standard,low,medium,$507.58,9623 Fisk Plaza,2164.0,NSW,Australia,
322,12,2757,19-04-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$161.60,2992 Scott Hill,3046.0,VIC,Australia,
323,67,87,08-11-2022,T,F,Approved,Norco Bicycles,Road,medium,medium,$376.84,4423 Bartelt Parkway,2038.0,New South Wales,Australia,
324,87,2049,11-10-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$44.71,0 Red Cloud Place,2217.0,NSW,Australia,
325,62,952,14-11-2022,T,F,Approved,Solex,Standard,medium,medium,$298.72,283 Ryan Street,3752.0,VIC,Australia,
326,55,1745,20-01-2022,F,T,Approved,Trek Bicycles,Road,medium,large,$598.76,4216 Annamark Pass,4300.0,QLD,Australia,
327,1,40,09-05-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$954.82,3496 Brown Drive,2207.0,New South Wales,Australia,
328,98,372,17-10-2022,T,F,Approved,Trek Bicycles,Standard,high,medium,$215.03,841 Anderson Drive,3101.0,VIC,Australia,
329,79,1627,11-08-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$818.01,0 Namekagon Circle,3150.0,VIC,Australia,
330,1,444,15-11-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,421 Bobwhite Road,2160.0,NSW,Australia,
331,61,217,23-05-2022,F,T,Approved,Norco Bicycles,Standard,medium,small,$521.94,603 Kenwood Avenue,2070.0,NSW,Australia,
332,71,1656,02-08-2022,T,F,Approved,Solex,Standard,high,large,"$1,105.75",58 Kipling Avenue,4560.0,QLD,Australia,
333,58,485,16-12-2021,T,F,Approved,OHM Cycles,Road,medium,medium,$829.51,00976 Sundown Lane,2428.0,NSW,Australia,
334,86,2252,21-02-2022,F,T,Approved,Norco Bicycles,Road,high,large,$464.72,0 Blaine Point,3183.0,VIC,Australia,
335,95,3103,01-11-2022,F,T,Approved,Giant Bicycles,Standard,medium,large,$528.43,32304 Larry Road,4014.0,QLD,Australia,
336,55,506,05-10-2022,T,F,Approved,Trek Bicycles,Road,medium,large,$598.76,808 Debra Center,3911.0,Victoria,Australia,
337,82,1615,30-10-2022,F,T,Approved,Norco Bicycles,Standard,high,medium,$689.18,24 Fuller Lane,3183.0,VIC,Australia,
338,32,1881,02-01-2022,T,F,Approved,Giant Bicycles,Standard,medium,medium,$211.37,0 Superior Pass,2050.0,NSW,Australia,
339,65,2903,04-12-2021,T,F,Approved,WeareA2B,Standard,medium,medium,$778.69,493 Calypso Center,2170.0,NSW,Australia,
340,49,1274,16-12-2021,F,T,Approved,Trek Bicycles,Road,medium,medium,$400.13,1075 Raven Place,4512.0,QLD,Australia,
341,1,1443,27-08-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,3416 Texas Pass,2747.0,NSW,Australia,
342,24,2091,14-03-2022,F,T,Approved,Solex,Road,medium,large,$820.78,68882 Commercial Crossing,2320.0,NSW,Australia,
343,61,1478,11-03-2022,F,T,Approved,Norco Bicycles,Standard,medium,small,$521.94,12 Express Pass,2340.0,NSW,Australia,
344,7,1493,09-07-2022,F,T,Approved,Giant Bicycles,Standard,medium,small,"$1,167.18",9 Sycamore Pass,2287.0,NSW,Australia,
345,84,1614,21-03-2022,F,T,Approved,Giant Bicycles,Road,medium,medium,$594.68,835 Thackeray Place,2261.0,NSW,Australia,
346,48,476,19-07-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$950.52,47 Dwight Road,4217.0,QLD,Australia,
347,16,1777,12-04-2022,T,F,Approved,Norco Bicycles,Standard,high,small,"$1,479.11",835 West Hill,2118.0,NSW,Australia,
348,40,940,11-08-2022,F,T,Approved,OHM Cycles,Standard,high,medium,$874.90,54905 Anniversary Pass,4570.0,QLD,Australia,
349,100,2930,20-10-2022,T,F,Approved,Norco Bicycles,Road,medium,medium,$206.35,51 Bay Junction,2081.0,NSW,Australia,
350,27,2354,26-10-2022,T,F,Approved,Trek Bicycles,Standard,medium,medium,$388.72,9 Merrick Plaza,3138.0,VIC,Australia,
351,59,1582,15-06-2022,F,T,Approved,Solex,Standard,medium,large,$733.58,85301 John Wall Road,2101.0,NSW,Australia,
352,34,416,19-06-2022,F,T,Approved,Norco Bicycles,Road,high,large,$464.72,05 Butternut Crossing,4552.0,QLD,Australia,
353,18,1013,20-04-2022,T,F,Approved,Norco Bicycles,Standard,high,medium,$689.18,495 Elmside Drive,2179.0,NSW,Australia,
354,83,533,14-11-2022,F,T,Approved,Solex,Touring,medium,large,$675.03,1038 Hayes Point,2021.0,NSW,Australia,
355,82,968,22-03-2022,T,F,Approved,Giant Bicycles,Road,medium,medium,$829.65,00 Park Meadow Terrace,2450.0,NSW,Australia,
356,88,727,09-07-2022,T,F,Approved,Norco Bicycles,Standard,medium,medium,$381.10,80027 Ryan Terrace,3551.0,Victoria,Australia,
357,77,1160,13-04-2022,F,T,Approved,Norco Bicycles,Road,medium,large,$795.10,3 Sachs Point,2250.0,NSW,Australia,
358,6,3425,06-12-2021,T,F,Approved,OHM Cycles,Standard,high,medium,$136.73,5 Anhalt Court,3122.0,VIC,Australia,
359,10,1614,10-11-2022,T,F,Approved,Solex,Standard,medium,medium,$333.18,835 Thackeray Place,2261.0,NSW,Australia,
360,69,2140,26-04-2022,T,F,Approved,Norco Bicycles,Road,medium,large,$795.10,47336 Garrison Court,4670.0,QLD,Australia,
361,15,2589,31-01-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$13.44,1817 Bluejay Avenue,4218.0,QLD,Australia,
362,7,2920,22-09-2022,T,F,Approved,Trek Bicycles,Road,low,medium,$234.43,7066 Sunbrook Terrace,2299.0,NSW,Australia,
363,73,62,14-08-2022,T,F,Approved,Solex,Standard,medium,medium,$333.18,41 Schurz Center,2749.0,New South Wales,Australia,
364,32,1112,13-09-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$211.37,915 Thackeray Junction,2204.0,NSW,Australia,
365,39,1995,03-05-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$582.48,62965 Morningstar Junction,4109.0,QLD,Australia,
366,28,1965,22-08-2022,F,T,Approved,Norco Bicycles,Standard,medium,small,"$1,082.36",7 Elgar Plaza,2250.0,NSW,Australia,
367,0,1614,10-03-2022,F,T,Approved,,,,,,835 Thackeray Place,2261.0,NSW,Australia,
368,25,366,24-01-2022,T,F,Approved,OHM Cycles,Standard,high,medium,"$1,203.40",8 Mariners Cove Drive,2096.0,NSW,Australia,
369,32,2682,29-07-2022,F,T,Approved,Giant Bicycles,Standard,high,medium,$707.40,446 Warrior Pass,4740.0,QLD,Australia,
370,78,2993,03-08-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$709.48,00 Cordelia Trail,2138.0,NSW,Australia,
371,44,1887,28-08-2022,F,T,Approved,WeareA2B,Standard,medium,medium,$108.76,72 Mandrake Court,3183.0,VIC,Australia,
372,56,1692,16-08-2022,T,F,Approved,OHM Cycles,Standard,medium,medium,$137.90,36445 Meadow Valley Road,3087.0,VIC,Australia,
373,1,1927,24-06-2022,F,T,Approved,Giant Bicycles,Standard,medium,medium,$954.82,26876 Lyons Court,3166.0,VIC,Australia,
374,15,2567,07-03-2022,F,T,Approved,Norco Bicycles,Standard,low,medium,$748.90,4 Barby Avenue,2705.0,NSW,Australia,
375,17,3276,05-07-2022,T,F,Approved,WeareA2B,Touring,medium,large,$57.74,5 Coolidge Avenue,4750.0,QLD,Australia,
376,0,1808,09-02-2022,F,T,Approved,Solex,Standard,medium,medium,$298.72,21969 Lawn Court,2095.0,NSW,Australia,
377,7,2368,17-10-2022,F,T,Approved,Trek Bicycles,Road,low,medium,$234.43,29 Basil Point,2284.0,NSW,Australia,
378,53,470,27-10-2022,F,T,Approved,OHM Cycles,Standard,medium,medium,$101.58,0 Golf Lane,2120.0,NSW,Australia,
379,20,3270,03-03-2022,F,T,Approved,Trek Bicycles,Standard,medium,small,"$1,580.47",54 Bonner Drive,3068.0,VIC,Australia,
380,3,1683,20-08-2022,T,F,Approved,Trek Bicycles,Standard,medium,large,$388.92,4709 Cardinal Hill,2028.0,NSW,Australia,
381,14,880,18-09-2022,T,F,Approved,Solex,Standard,high,large,"$1,105.75",42 Thompson Hill,2234.0,NSW,Australia,
382,83,309,02-12-2021,T,F,Approved,Solex,Touring,medium,large,$675.03,37006 Hoard Circle,3182.0,VIC,Australia,
383,39,1698,28-11-2022,T,F,Approved,Giant Bicycles,Standard,medium,large,$582.48,1301 Northwestern Place,2117.0,NSW,Australia,
